,is_video,likes,video_duration,video_view_count,title,url,mediacount,caption,date_utc,comments
2456139739523486899,True,107,283.966,2056.0,Studeren Tijdens de Gedeeltelijke Lockdown|Student Vlogs Month 3|Maaike|UvA,https://scontent-amt2-1.cdninstagram.com/v/t51.2885-15/129671592_221270536031423_8380233030650130288_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-amt2-1.cdninstagram.com&_nc_cat=111&_nc_ohc=jOnYCUU3GYQAX_9AmjM&edm=APU89FABAAAA&ccb=7-4&oh=00_AT_zzBmcXSqwOnhKuooGQqW0Ul4zUF6ca7zUjuu-_YwsRw&oe=625CF040&_nc_sid=86f79a,1,"Hi!
Ik ben Maaike, ik ben 19 jaar en ik kom uit Nederland, maar ben ook half Canadees. Ik studeer de internationale track van Communication Science! Als je vragen hebt, dm mij op Instagram, @maaikeelisabeth_

Ben jij benieuwd hoe het onze eerstejaars afgaat? Kijk dan onze nieuwe serie studentenvlogs. Vier eerstejaarsstudenten delen hun ervaringen over het starten van een studie in deze gekke tijd. 

#StudentVlog #Universitylife #UniversityofAmsterdam",2020-12-03 16:59:52,0
2566209107057201017,False,592,,,,https://scontent-ams4-1.cdninstagram.com/v/t51.2885-15/181951346_502981614209659_1379046520951334067_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ams4-1.cdninstagram.com&_nc_cat=107&_nc_ohc=3-px7yjXcfoAX_6k37-&edm=ALQROFkBAAAA&ccb=7-4&ig_cache_key=MjU2NjIwOTEwNzA1NzIwMTAxNw%3D%3D.2-ccb7-4&oh=00_AT_RKUDspzx9zzCvqjaRCTro11uc7CX2LDLVEd-SvcO9pg&oe=6261301D&_nc_sid=30a2ef,1,"Did you know that time will stop tonight? 🕗 At 8 pm the whole country will take a moment of silence to commemorate all the victims of the Second World War and subsequent armed conflicts. 

You can watch the ceremony on Dutch TV tonight, which will take place at the National Monument, which you can see in this photo.",2021-05-04 13:46:26,2
2418386481887793634,False,543,,,,https://scontent-amt2-1.cdninstagram.com/v/t51.2885-15/121197892_3300007996778606_1906830195980488999_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-amt2-1.cdninstagram.com&_nc_cat=102&_nc_ohc=LS-AID6gq0YAX8CBxgv&edm=ALQROFkBAAAA&ccb=7-4&ig_cache_key=MjQxODM4NjQ4MTg4Nzc5MzYzNA%3D%3D.2-ccb7-4&oh=00_AT_RDtxyUGAhwTG3_pm97GTqIRp2oX0DxQIbz1I0XfNL5w&oe=6261BBD6&_nc_sid=30a2ef,1,Which type of student are you? Do you prefer browsing the library for physical books 📚 as sources or would you rather scour the internet 💻 to find online sources?,2020-10-12 14:49:16,6
2596647014193521134,False,1352,,,,https://scontent-amt2-1.cdninstagram.com/v/t51.2885-15/202275439_385532656229606_4062867129963421094_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-amt2-1.cdninstagram.com&_nc_cat=102&_nc_ohc=UB0Sx6eovogAX98u6PA&edm=APU89FABAAAA&ccb=7-4&oh=00_AT-gst3-yH4nvJdPktIylC2JUmv7kWUZIjsTD1InY6HkHw&oe=62607B5B&_nc_sid=86f79a,3,"🎉Celebrate Intreeweek's 50th anniversary with us! A perfect moment to look back and dive into the archives and your memories :) Do you have a special memory from the Intreeweek? Did you meet your best friend there? Or the love of your life? 

➡️We would love to share your story! For a new campaign we're looking for special Intreeweek memories. Do you want to share your stories as part of a photo and video series?

Send us a message: intree@uva.nl",2021-06-15 13:41:07,15
2435859304768070562,False,1403,,,,https://scontent-ams4-1.cdninstagram.com/v/t51.2885-15/123504765_2849805902010748_3957927773155098268_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ams4-1.cdninstagram.com&_nc_cat=104&_nc_ohc=e96zR_keWQMAX9zMRuJ&edm=ALQROFkBAAAA&ccb=7-4&ig_cache_key=MjQzNTg1OTMwNDc2ODA3MDU2Mg%3D%3D.2-ccb7-4&oh=00_AT9wzRYmSpWUM8bkyv3PIbmL_sj7eK0ik74zxxftaIfWsg&oe=6262428A&_nc_sid=30a2ef,1,⛅️🤩,2020-11-05 17:24:38,12
2516833310026775522,False,1201,,,,https://scontent-ams4-1.cdninstagram.com/v/t51.2885-15/152985330_896560867767303_4378925834029076244_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-ams4-1.cdninstagram.com&_nc_cat=103&_nc_ohc=-JTGjLmjjb8AX9HAqHZ&tn=eM7OP-q1NPFO4nlN&edm=APU89FABAAAA&ccb=7-4&oh=00_AT_ttW27ypDv74kuFpecAxnUE6ZnOUHEOcG53Sas8t8T2g&oe=626185B6&_nc_sid=86f79a,2,"Say 👋 to Seung Ju Kim (19), a BA student Psychology at the UvA. In her podcast @voiced_vulnerabilities she talks about mental health and shares her personal experiences with it.

💭 Seung Ju Kim: “After moving to a new country and transitioning into university, I’ve struggled a lot with mental health and loneliness. I knew that I wasn’t the only one - I couldn’t be; and I’ve always been keen on bringing more awareness around it. I love podcasts and how soothing they are to listen to, and I thought it was a great idea to start my own to raise more awareness for mental health. What I hope for the podcast is to provide a safe space for others to open up since you’re never alone in feeling like this. I experienced that the podcast allows others to be able to address their struggles and I’d love to see more people know that it’s normal to talk about it.” 

Visit the link in bio to find your way to the podcast 🎶",2021-02-25 10:45:32,7
2588008963878739782,False,472,,,,https://scontent-ams4-1.cdninstagram.com/v/t51.2885-15/195639953_171712744808052_3697325939799947853_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ams4-1.cdninstagram.com&_nc_cat=100&_nc_ohc=yhYZE956uh8AX8x1qbl&edm=ALQROFkBAAAA&ccb=7-4&ig_cache_key=MjU4ODAwODk2Mzg3ODczOTc4Mg%3D%3D.2-ccb7-4&oh=00_AT_JixqcQp-wBHD_cnH6yDcLRDn90hZ8GkYnSJOQehni5w&oe=62607548&_nc_sid=30a2ef,1,"UPDATE #coronavirus ❗ The end of the academic year is approaching, and so we look ahead to the new academic year - a year in which education will once again take place on campus. Expectations are that the circumstances towards the end of August will allow for that. We are, of course, hopeful and optimistic.
🔹The Ministry of Education, Culture and Science has formulated a “base scenario” (in Dutch) and the OMT will issue a definitive recommendation in early July. As it currently stands, expectations for the new academic year are that higher education institutions will be allowed to open their doors, social distancing will no longer be required, and voluntary self-tests will remain available for those who are not vaccinated. 
🔹Face masks will likely remain compulsory while walking through the buildings, however, and we are currently operating under the assumption that lectures will be subject to a maximum of 75 persons starting from September. Naturally, we hope that this restriction will also be lifted.
🔹The UvA’s focus is on a return to on-campus education and being able to meet each other.  For students, that means that from September on, lectures will once again require you to be present in Amsterdam. The normal attendance requirements will be in effect. This also applies to foreign students. Only in special cases, e.g. for foreign students who are unable to attend due to international travel restrictions, programmes may explore additional solutions to enable students to receive education. 
🔹The decision to “return to normal” education is based on current developments. While we remain optimistic, we are also taking into account less ideal scenarios in which we have to (partly or temporarily) revert to online education. 
🔹Read more about lectures, exams, vaccinations and self-testing in the update via the link in bio or in our stories",2021-06-03 15:38:51,4
2394506056077495407,False,712,,,,https://scontent-ams4-1.cdninstagram.com/v/t51.2885-15/118869857_142644064201807_7735420000612055384_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ams4-1.cdninstagram.com&_nc_cat=107&_nc_ohc=XtNM5faCXWEAX9tS98o&edm=ALQROFkBAAAA&ccb=7-4&ig_cache_key=MjM5NDUwNjA1NjA3NzQ5NTQwNw%3D%3D.2-ccb7-4&oh=00_AT8tdd_SmTWuAte_DoB71xJwV_K4ucp0Nh-kB9DLrrzLaQ&oe=62617C3C&_nc_sid=30a2ef,1,💡Ever thought: ‘Why doesn’t the UvA offer a course on [fill in the blank]…’? Here’s your chance to change that.💪Got a great idea for a new course? Submit it to the Create a Course Challenge! Deadline is 29 September. Check our stories for the link👀,2020-09-09 16:03:07,3
2490910582237456965,False,2418,,,,https://scontent-amt2-1.cdninstagram.com/v/t51.2885-15/140033011_889892001797657_1183188083552049430_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-amt2-1.cdninstagram.com&_nc_cat=105&_nc_ohc=VvnXg3r8ccMAX-ZqmYC&edm=APU89FABAAAA&ccb=7-4&oh=00_AT-pJ-vakRrbP7L5iWziLhJN_ccuvrXL8TWcJqTVqQMfJg&oe=62615E43&_nc_sid=86f79a,3,"Can’t imagine that it was snowing in Amsterdam just a few days ago! ❄️ #winterwonderland 
📸: @reinwieringa",2021-01-20 16:21:42,5
2476238607565048827,False,2033,,,,https://scontent-ams4-1.cdninstagram.com/v/t51.2885-15/133975063_217128546632644_3839186003702335060_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ams4-1.cdninstagram.com&_nc_cat=104&_nc_ohc=KLWsk5GsKB8AX8IkgP7&edm=ALQROFkBAAAA&ccb=7-4&ig_cache_key=MjQ3NjIzODYwNzU2NTA0ODgyNw%3D%3D.2-ccb7-4&oh=00_AT_owk7_SXT_PV-FzvcgqJ-KcZoRgvHnP0sa4I6ackIgRA&oe=6261D100&_nc_sid=30a2ef,1,"Don’t forget to take off your mask while eating oliebollen and drinking champagne tonight 😜 How are you going to spend New Year’s eve? Enjoy!

📸 by @msivolap",2020-12-31 10:31:06,6
